"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"sp_area_chull"	"sp_area_geosphere"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
80766	Condylarthra	Periptychidae		Mimatuta	indet.	Mimatuta	NA	bra	R2200	Mimatuta	9	2	0	65.94	65.94	1.18873008	0.9331531128	1.09028898921341	0.563870565	0.392486340420169	54.5	41.1	-104.8	-112	0
80770	Condylarthra	Periptychidae	Periptychinae	Ectoconus	symbolus	Ectoconus	NA	bra	R2M00	Ectoconus	12	1	1.79	65.94	64.15	0.42864759	0.33648835815	0.654711837375803	0.23754888	0.184273404535431	41.1	36.2	-104.8	-111.9	0.711333333333329
80778	Condylarthra	Periptychidae	Anisonchinae	Gillisonchus	gillianus	Gillisonchus	NA	bra	R2M00	Gillisonchus	7	1	1.48	65.94	64.46	0.22337973	0.17535308805	0.472630648604172	0.00905593499999982	0.007420373156791	41.1	36.2	-104.8	-108.5	0.423846153846156
80798	Condylarthra	Periptychidae	Anisonchinae	Oxyacodon	agapetillus	Oxyacodon	NA	bra	R2M00	Oxyacodon	19	2	1.48	65.94	64.46	1.62341496	1.2743807436	1.27413302288262	1.03644252	0.753395979378961	54.5	36.2	-104.8	-112	0.5
80830	Mesonychia	Mesonychidae	Triisodontinae	Eoconodon	indet.	Eoconodon	NA		S2100	Eoconodon	13	2	1.79	65.94	64.15	1.62341496	1.2743807436	1.27413302288262	0.915635114999999	0.654634123899629	54.5	36.2	-104.8	-112	0.823846153846148
82164	Condylarthra	Periptychidae		Maiorana	ferrisensis	Maiorana	NA	bra	R2M00	Maiorana	3	1	0.97	65.94	64.97	0	0	0	0	0	41.1	41.1	-104.8	-104.8	0.646666666666661
83357	Multituberculata	Ptilodontidae	NA	Ptilodus	montanus	Ptilodus	NA	bra	NA	Ptilodus	64	2	8.59	65.94	57.35	5.23445364	4.1090461074	2.28789283839956	3.1381587	2.27827166358885	54.5	29.8	-97.8	-115	3.6275
83373	Multituberculata	Neoplagiaulacidae	NA	Mesodma	ambigua	Mesodma	NA	bra	NA	Mesodma	50	2	7.5	65.94	58.44	5.23445364	4.1090461074	2.28789283839956	2.95174197	2.14209441897067	54.5	29.8	-97.8	-115	3.45454545454545
83441	Multituberculata	Taeniolabididae	NA	Catopsalis	jpyneri	Catopsalis	NA	bra	NA	Catopsalis	24	2	4.02	65.94	61.92	2.29983786	1.8053727201	1.5165216318932	1.563226875	1.06892300743187	54.5	36.2	-104.8	-115	2.61076923076922
83479	Didelphimorphia	Didelphidae	Peradectinae	Thylacodon	pusillus	Thylacodon	NA	bra	NA	Thylacodon	6	1	1.48	65.94	64.46	0.92259648	0.7242382368	0.960518859783607	0.351764549999999	0.26214778347946	46.6	36.2	-104.8	-112	0.918571428571425
82166	Condylarthra	Periptychidae	Anisonchinae	Conacodon	delphae	Conacodon	NA	bra	R2M00	Conacodon	14	1	1.48	65.94	64.46	0.42864759	0.33648835815	0.654711837375803	0.23754888	0.184273404535431	41.1	36.2	-104.8	-111.9	0.299999999999997
80653	Condylarthra	Arctocyonidae		Loxolophus	hyattianus	Loxolophus	NA		R2300	Loxolophus	25	2	3.57	65.94	62.37	1.62341496	1.2743807436	1.27413302288262	1.05972921	0.772574061997651	54.5	36.2	-104.8	-112	2.27588235294117
80816	Mesonychia	Mesonychidae	Triisodontinae	Oxyclaenus	cuspidatus	Oxyclaenus	NA		S2100	Oxyclaenus	20	2	1.79	65.94	64.15	1.62341496	1.2743807436	1.27413302288262	1.05972921	0.772574061997651	54.5	36.2	-104.8	-112	0.581333333333333
82150	Mesonychia	Mesonychidae	Triisodontinae	Baioconodon	middletoni	Baioconodon	NA		S2100	Baioconodon	9	2	1.48	65.94	64.46	4.23398844	3.3236809254	2.05766577460967	1.88203275	1.50410653954343	54.5	30.3	-97.8	-112	0.844000000000008
82152	Condylarthra	incertae sedis		Ampliconus	antoni	Ampliconus	NA			Ampliconus	2	1	0	64.97	64.97	0	0	0	0	0	41.1	41.1	-104.8	-104.8	0
82153	Condylarthra	incertae sedis		Alticonus	gazini	Alticonus	NA			Alticonus	1	1	0	64.97	64.97	0	0	0	0	0	41.1	41.1	-104.8	-104.8	0
83371	Multituberculata	Neoplagiaulacidae	NA	Ectypodus	indet.	Ectypodus	NA	bra	NA	Ectypodus	61	2	30.97	65.94	34.97	4.32146754	3.3923520189	2.07881397436134	2.490135705	1.76041033827224	54.5	29.8	-100.8	-115	18.455
80748	Condylarthra	Mioclaenidae	Mioclaeninae	Promioclaenus	wilsoni	Promioclaenus	NA	bra	R2300	Promioclaenus	36	2	6.2	65.32	59.12	3.56064579	2.79510694515	1.88696735265876	1.163903265	0.873451986015326	54.5	29.8	-103.3	-115	3.53333333333334
80772	Condylarthra	Periptychidae	Periptychinae	Carsioptychus	coarctatus	Carsioptychus	NA	bra	R2M00	Carsioptychus	9	1	0.86	65.32	64.46	1.87624188	1.4728498758	1.36975978916013	0.662684985000001	0.535569713366298	41.1	30.3	-97.8	-111.9	0.37166666666667
83444	Multituberculata	Taeniolabididae	NA	Taeniolabis	taoensis	Taeniolabis	NA	bra	NA	Taeniolabis	8	2	0.51	64.97	64.46	1.62341496	1.2743807436	1.27413302288262	1.027386585	0.74597560622217	54.5	36.2	-104.8	-112	0.0849999999999937
80756	Condylarthra	Mioclaenidae	Mioclaeninae	Protoselene	indet.	Protoselene	NA	bra	R2300	Protoselene	15	1	5.85	64.97	59.12	1.45030491	1.13848935435	1.20428605821042	0.611183205000001	0.482173163341359	44.7	29.8	-103.3	-111.2	1.2575
83506	Cimolesta	Cimolestidae	NA	Cimolestes	indet.	Cimolestes	NA	bra	NA	Cimolestes	12	3	1.69	65.94	64.25	41.6264985	32.6768013225	6.45186008062791	6.36786243	7.60684171840117	54.5	-18	-65.4	-112	1.158
83509	Cimolesta	Cimolestidae	NA	Procerberus	indet.	Procerberus	NA	bra	NA	Procerberus	13	2	3.57	65.94	62.37	2.29983786	1.8053727201	1.5165216318932	1.37958237	0.885468240848749	54.5	36.2	-104.8	-115	2.06142857142857
83249	Rodentia	Muridae	Arvicolinae	Loupomys	monahani	Loupomys	NA	hyp	NA	Loupomys	1	1	0	2.21	2.21	0	0	0	0	0	40.8	40.8	-96.7	-96.7	0
81322	Artiodactyla	Camelidae	Camelinae	Titanotylopus	nebraskensis	Titanotylopus	NA	mes	L2220	Titanotylopus	5	1	2.01	3.77	1.76	3.17783232	2.4945983712	1.78264755910976	1.47371481	1.15010135971828	43.8	33.4	-96.7	-121.5	0.672
81872	Cingulata	Dasypodidae	Dasypodinae	Dasypus	bellus	Dasypus	NA	bra	L2020	Dasypus	15	2	2.18	2.21	0.03	9.055935	7.108908975	3.00930806000316	1.00600965	0.550147612817467	40.8	10.8	-72.2	-96.7	1.09
83242	Rodentia	Muridae	Arvicolinae	Guildayomys	hibbardi	Guildayomys	NA	hys	NA	Guildayomys	2	1	0	2.21	2.21	0.01219779	0.00957526515	0.110443605518835	0	0	40.8	39.9	-96.7	-97.8	0
83188	Rodentia	Muridae	Sigmodontinae	Prosigmodon	indet.	Prosigmodon	NA	mes	NA	Prosigmodon	10	2	7.33	11.1	3.77	4.99542624	3.9214095984	2.23504501968081	2.38017078	1.97942151624782	39.1	21	-95.7	-118.1	4.805
80519	Carnivora	Felidae	Felinae	Pratifelis	martini	Pratifelis	171001			Pratifelis	1	1	0	9.58	9.58	0	0	0	0	0	38.9	38.9	-99.5	-99.5	0
80292	Carnivora	Procyonidae	Procyoninae	Paranasua	indet.	Paranasua	NA			Paranasua	2	1	1.25	9.58	8.33	1.67220612	1.3126818042	1.29313809007391	0	0	37.4	29.6	-82.4	-99.8	0.625
81840	Proboscidea	Gomphotheriidae		Gnathabelodon	thorpei	Gnathabelodon	NA	bra	R3300	Gnathabelodon	1	1	0	8.33	8.33	0	0	0	0	0	37.4	37.4	-99.8	-99.8	0
80531	Carnivora	Felidae	Machairodontinae	Adelphailurus	kansensis	Adelphailurus	44874			Adelphailurus	4	2	0.98	6.39	5.41	1.5820164	1.241882874	1.25778233411032	0.60114159	0.494270111937716	39.2	28.5	-101.5	-113.5	0.49
81676	Perissodactyla	Equidae	Equinae	Astrohippus	ansae	Astrohippus	202000	hyp	L2323	Astrohippus	18	2	7.33	11.1	3.77	7.39186074	5.8026106809	2.71879766440977	4.11065523	3.57314112677197	39.2	19.4	-81.8	-112.1	1.595
83194	Rodentia	Muridae	Sigmodontinae	Jacobsomys	pliocaenicus	Jacobsomys	NA	mes	NA	Jacobsomys	5	1	3.46	7.23	3.77	1.89484659	1.48745457315	1.37653426764465	0.888590520000001	0.71871801023951	43.7	34.6	-101.5	-118.4	2.385
34716	Eulipotyphla	Soricidae	Soricinae	Tregosorex	holmani	Tregosorex	NA	bra	NA	Tregosorex	2	1	0	11.1	11.1	0.09055935	0.07108908975	0.300930806000316	0	0	39.1	35.6	-99.8	-101.9	0
83832	Eulipotyphla	Soricidae	Soricinae	Anchiblarinella	wakeeneyensis	Anchiblarinella	NA	bra	NA	Anchiblarinella	1	1	0	11.1	11.1	0	0	0	0	0	39.1	39.1	-99.8	-99.8	0
81855	Proboscidea	Gomphotheriidae		Torynobelodon	loomisi	Torynobelodon	NA	bra	R3300	Torynobelodon	2	1	0	7.23	7.23	2.57570505	2.02192846425	1.60490032400769	0	0	39.4	28.1	-81.6	-100.1	0
83175	Rodentia	Muridae	Sigmodontinae	Symmetrodontomys	simplicidens	Symmetrodontomys	NA	bra	NA	Symmetrodontomys	5	1	1.56	3.77	2.21	0.05692302	0.0446845707	0.238585456388272	0	0	39.1	32.5	-95.7	-96.4	1.248
83839	Eulipotyphla	Soricidae	Soricinae	Notiosorex	jacksoni	Notiosorex	NA	bra	NA	Notiosorex	11	2	4.13	5.89	1.76	3.27418254	2.5702332939	1.80947023738994	2.286223155	1.97334154057132	39.1	28.8	-95.7	-121.5	1.72285714285714
83844	Eulipotyphla	Soricidae	Soricinae	Cryptotis	adamsi	Cryptotis	NA	bra	NA	Cryptotis	12	1	2.62	6.39	3.77	5.01181317	3.93427333845	2.23870792422772	3.000964365	2.49947564180207	47	32.1	-95.7	-123	0.262
83875	Chiroptera	Vespertilionidae	Vespertilioninae	Lasiurus	fossilis	Lasiurus	NA	bra	NA	Lasiurus	4	1	0	3.77	3.77	2.80364355	2.20086018675	1.67440841791959	1.690872435	1.37294904035333	43.6	32.5	-95.7	-116.2	0
83031	Lagomorpha	Leporidae	Archaeolaginae	Notolagus	lepusculus	Notolagus	NA	hys	NA	Notolagus	9	2	5.76	7.97	2.21	6.2763174	4.926909159	2.5052579507907	3.35020311	2.92566424061158	39.1	21.1	-81.6	-109.9	2.27333333333333
80345	Carnivora	Mephitidae	Mephitini	Spilogale	rexroadi	Spilogale	340			Spilogale	12	1	3.13	3.77	0.64	9.61740297	7.54966133145	3.10119379755603	4.131662535	3.19649705036644	47	28.1	-81.6	-122.9	1.3525
83043	Lagomorpha	Leporidae	Leporinae	Pratilepus	kansasensis	Pratilepus	NA	hys	NA	Pratilepus	5	4	1.26	4.28	3.02	34.21812762	26.8612301817	5.8496262803704	13.1883984	5.42219683878116	43.3	21.1	24.4	-100.7	1.005
83044	Lagomorpha	Leporidae	Leporinae	Nekrolagus	progressus	Nekrolagus	NA	hys	NA	Nekrolagus	11	1	3.65	5.41	1.76	9.52019028	7.4733493698	3.08548055900536	3.98645955	3.35612636315545	47	28.2	-81.8	-122.9	2.83
80812	Mesonychia	Mesonychidae	Triisodontinae	Ragnarok	nordicum	Ragnarok	NA		S2100	Ragnarok	8	2	0	65.94	65.94	1.18873008	0.9331531128	1.09028898921341	0.563870565	0.392486340420169	54.5	41.1	-104.8	-112	0
83418	Multituberculata	Eucosmodontidae	NA	Stygimys	kuszmauli	Stygimys	NA	bra	NA	Stygimys	18	2	30.36	65.94	35.58	2.29983786	1.8053727201	1.5165216318932	1.584911835	1.07470443823301	54.5	36.2	-104.8	-115	29.0628571428571
83453	Multituberculata	incertae sedis	NA	Cimexomys	gratus	Cimexomys	NA	bra	NA	Cimexomys	16	2	5.33	65.94	60.61	1.31292576	1.0306467216	1.14582972557008	0.643464225	0.456652783974891	54.5	39.7	-104.8	-112	5.20066666666666
82732	Rodentia	Dipodidae	Zapodinae	Javazapus	indet.	Javazapus	NA	mes	NA	Javazapus	2	1	0.45	2.21	1.76	0.12468852	0.0978804882	0.353112616597028	0	0	44.5	39.9	-97.8	-100	0.225
83243	Rodentia	Muridae	Arvicolinae	Plioctomys	rinkeri	Plioctomys	NA	hyp	NA	Plioctomys	2	1	0.45	2.21	1.76	1.9109871	1.5001248735	1.38238457022639	0	0	39.1	28.1	-81.6	-95.7	0.225
83315	Rodentia	Sciuridae	Sciurinae	Cynomys	hibbardi	Cynomys	NA	mes	NA	Cynomys	4	1	0.45	2.21	1.76	0.43148142	0.3387129147	0.656872453372799	0	0	39.1	35.7	-95.7	-106	0.225
80661	Condylarthra	Arctocyonidae		Mimotricentes	subtrigonus	Mimotricentes	NA		R2300	Mimotricentes	31	2	7.98	65.43	57.45	3.76542081	2.95585533585	1.94046922418265	2.062227375	1.55456657464132	54.5	36.2	-104.8	-121.5	4.54769230769231
83344	Multituberculata	Ptilodontidae	NA	Baiotomeus	indet.	Baiotomeus	NA	bra	NA	Baiotomeus	14	2	6.31	65.43	59.12	3.56064579	2.79510694515	1.88696735265876	0.767659905	0.532982945754777	54.5	29.8	-103.3	-115	1.86
80094	Carnivora	Viverravidae		Bryanictis	microlestes	Bryanictis	NA			Bryanictis	6	2	3.93	62.37	58.44	1.33732134	1.0497972519	1.15642610658874	0.565780320000001	0.400721979249672	51.1	43	-100.8	-114.2	2.61
80100	Carnivora	Viverravidae	Didymictinae	Protictis	haydenianus	Protictis	NA			Protictis	39	2	17.48	64.15	46.67	4.69282248	3.6838656468	2.16629233484311	3.26001339	2.32565973044663	54.5	36.1	-100.8	-121.5	13.781
80113	Carnivora	Viverravidae		Simpsonictis	tenuis	Simpsonictis	NA			Simpsonictis	11	2	3.25	62.37	59.12	1.68403428	1.3219669098	1.29770346381598	0.36174456	0.26886065451906	54.5	41.1	-104.8	-115	3.025
80566	Taeniodonta	Conoryctidae		Huerfanodon	polecatensis	Huerfanodon	NA	bra	RM100	Huerfanodon	3	1	0	62.37	62.37	0.640692	0.50294322	0.800432383153006	0.26416224	0.183365708905906	46.6	36.2	-107	-112	0
80570	Taeniodonta	Stylinodontidae		Psittacotherium	multifragum	Psittacotherium	NA	hys		Psittacotherium	13	1	6.32	63.67	57.35	1.80083736	1.4136573276	1.34195281586202	0.688928715000001	0.524499204403441	46.6	29.8	-103.3	-112	1.832
80585	Cimolesta	Pantolambdidae		Pantolambda	cavirictum	Pantolambda	NA	bra	L2120	Pantolambda	10	1	5.08	63.52	58.44	1.50414768	1.1807559288	1.22643698574366	0.874421370000001	0.623492037057079	47	36.1	-100.8	-112	3.374
80639	Condylarthra	Arctocyonidae		Chriacus	pelvidens	Chriacus	NA		R2300	Chriacus	60	2	11.87	64.46	52.59	3.56064579	2.79510694515	1.88696735265876	1.870019775	1.32796312262425	54.5	29.8	-103.3	-115	7.80523809523809
80675	Condylarthra	Arctocyonidae	Arctocyoninae	Arctocyon	indet.	Arctocyon	NA		R2300	Arctocyon	33	3	5.53	62.37	56.84	35.08909911	27.54494280135	5.92360524596297	17.462614905	11.5112706659674	54.5	29.8	0.3	-115	3.60071428571428
80693	Condylarthra	Hyopsodontidae		Haplaletes	disceptatrix	Haplaletes	NA	bra	R2200	Haplaletes	16	1	6.51	64.46	57.95	1.80083736	1.4136573276	1.34195281586202	0.841401090000002	0.629912758937513	46.6	29.8	-103.3	-112	3.214
80717	Condylarthra	Hyopsodontidae		Litomylus	dissentaneus	Litomylus	NA	bra	R2200	Litomylus	35	2	7.99	65.94	57.95	2.29983786	1.8053727201	1.5165216318932	1.44562293	0.979757745885325	54.5	36.2	-104.8	-115	3.5440909090909
80740	Condylarthra	Mioclaenidae	Mioclaeninae	Litaletes	ondolinde	Litaletes	NA	bra	R2300	Litaletes	13	2	6.82	65.94	59.12	1.95953184	1.5382324944	1.39983279001458	1.203207255	0.850126695320554	54.5	40.3	-100.8	-112	4.73285714285715
80779	Condylarthra	Periptychidae	Anisonchinae	Anisonchus	sectorius	Anisonchus	NA	bra	R2M00	Anisonchus	30	2	5.33	65.94	60.61	6.1802136	4.851467676	2.48600353982049	2.76778944	2.10853143873853	54.5	30.5	-91.1	-112	3.2
80815	Mesonychia	Mesonychidae	Triisodontinae	Stelocyon	arctylos	Stelocyon	NA		S2100	Stelocyon	1	1	0	62.37	62.37	0	0	0	0	0	44.7	44.7	-107	-107	0
80822	Mesonychia	Mesonychidae	Triisodontinae	Goniacodon	levisanus	Goniacodon	NA		S2100	Goniacodon	11	2	2.54	64.46	61.92	1.72567926	1.3546582191	1.3136511180675	0.763840395000001	0.562818064344773	51.1	36.2	-104.8	-114.2	0.299999999999997
80837	Mesonychia	Mesonychidae	Hapalodectinae	Microclaenodon	assurgens	Microclaenodon	NA		S2100	Microclaenodon	3	1	0.64	63.01	62.37	0.12271716	0.0963329706	0.350310091204921	0.00221778000000008	0.00159110915403577	44.7	36.4	-107	-108.2	0.384
80863	Condylarthra	Phenacodontidae	Tetraclaenodontinae	Tetraclaenodon	puercensis	Tetraclaenodon	7600	bra	R2200	Tetraclaenodon	16	2	2.09	64.15	62.06	3.21923088	2.5270962408	1.7942215247845	1.41999525	0.966471303370159	54.5	36.1	-100.8	-115	0.232499999999995
83382	Multituberculata	Neoplagiaulacidae	NA	Mimetodon	silberlingi	Mimetodon	NA	bra	NA	Mimetodon	18	2	5.72	63.67	57.95	4.32146754	3.3923520189	2.07881397436134	2.159809695	1.4494200411505	54.5	29.8	-100.8	-115	2.68687499999999
83447	Multituberculata	incertae sedis	NA	Anconodon	gidleyi	Anconodon	NA	bra	NA	Anconodon	24	2	3.89	63.01	59.12	2.29983786	1.8053727201	1.5165216318932	0.694041930000001	0.489557472088241	54.5	36.2	-104.8	-115	2.969375
83514	Cimolesta	Cimolestidae	NA	Gelastops	parcus	Gelastops	NA	bra	NA	Gelastops	13	2	6.2	65.32	59.12	5.12849304	4.0258670364	2.26461763660005	0.685355625000001	0.52824949620136	54.5	30.3	-97.8	-115	3.15
83545	Cimolesta	Pantolestidae	Pentacodontinae	Aphronorus	orieli	Aphronorus	NA	bra	NA	Aphronorus	23	2	7.32	64.46	57.14	2.48440644	1.9502590554	1.5762	1.27657881	0.907364863533202	54.5	40.3	-100.8	-115	4.825
83555	Cimolesta	Pantolestidae	Pentacodontinae	Coriphagus	encinensis	Coriphagus	NA	bra	NA	Coriphagus	9	1	0.64	63.01	62.37	0.9314676	0.731202066	0.965125691296217	0.476637885000001	0.350558543709891	46.6	36.1	-104.8	-112	0.213333333333331
83565	Cimolesta	Apatemyidae	Apatemyinae	Jepsenella	praepropera	Jepsenella	NA	bra	NA	Jepsenella	8	2	4.42	62.37	57.95	3.56064579	2.79510694515	1.88696735265876	0.743757165	0.513913265947309	54.5	29.8	-103.3	-115	2.39
83582	Cimolesta	Apatemyidae	Unuchiniinae	Unuchinia	diaphanes	Unuchinia	NA	bra	NA	Unuchinia	8	2	4.42	62.37	57.95	1.651014	1.29604599	1.28491789620971	0.845467019999999	0.599282015212923	51.1	41.1	-100.8	-114.2	2.804
83589	Leptictida	Leptictidae	NA	Myrmecoboides	indet.	Myrmecoboides	500	bra	NA	Myrmecoboides	8	2	5.03	64.15	59.12	1.78457364	1.4008903074	1.33587935083974	0.62319618	0.441612987697635	54.5	40.3	-104.8	-115	3.47000000000001
83650	Eulipotyphla	Litocheridae	NA	Adunator	ladae	Adunator	NA	bra	NA	Adunator	15	2	8.18	64.97	56.79	2.29983786	1.8053727201	1.5165216318932	0.73605654	0.536022881601923	54.5	36.2	-104.8	-115	4.68625
83752	Eulipotyphla	Nyctitheriidae	NA	Leptacodon	munusculum	Leptacodon	NA	bra	NA	Leptacodon	58	4	11.87	64.46	52.59	32.6087586	25.597875501	5.71040791887935	22.67963433	19.304183747437	54.5	32.5	5.3	-115	7.66290322580645
83930	Dermoptera	Mixodectidae	NA	Eudaemonema	cuspidata	Eudaemonema	NA	bra	NA	Eudaemonema	8	2	3.25	62.37	59.12	1.68403428	1.3219669098	1.29770346381598	0.36174456	0.26886065451906	54.5	41.1	-104.8	-115	1.5125
84086	Primates	Paromomyidae	Phenacolemurinae	Ignacius	fremontensis	Ignacius	NA	bra	NA	Ignacius	47	2	23.76	62.37	38.61	6.29960409	4.94518921065	2.50990121120334	4.18199382	3.02038070677603	54.5	29.8	-100.8	-121.5	21.208947368421
84104	Primates	Palaechthonidae	Palaechthoninae	Palenochtha	minor	Palenochtha	NA	bra	NA	Palenochtha	10	2	0.45	62.37	61.92	1.68403428	1.3219669098	1.29770346381598	0.36174456	0.26886065451906	54.5	41.1	-104.8	-115	0.387999999999998
84106	Primates	Palaechthonidae	Palaechthoninae	Premnoides	douglassi	Premnoides	NA	bra	NA	Premnoides	1	1	0	62.37	62.37	0	0	0	0	0	44.7	44.7	-107	-107	0
84107	Primates	Palaechthonidae	Plesiolestinae	Plesiolestes	problematicus	Plesiolestes	NA	bra	NA	Plesiolestes	13	2	5.03	64.15	59.12	2.23700076	1.7560455966	1.49566064332789	0.7799193	0.562348331647094	54.5	36.7	-104.8	-115	2.85666666666667
84115	Primates	Picrodontidae	NA	Picrodus	silberlingi	Picrodus	NA	bra	NA	Picrodus	24	2	4.42	62.37	57.95	3.56064579	2.79510694515	1.88696735265876	0.826923915000001	0.605354500216719	54.5	29.8	-103.3	-115	2.48
84123	Primates	Plesiadapidae	NA	Pronothodectes	jepi	Pronothodectes	NA	bra	NA	Pronothodectes	12	2	3.25	62.37	59.12	1.68403428	1.3219669098	1.29770346381598	0.405668925	0.299274651328323	54.5	41.1	-104.8	-115	2.28625
84145	Primates	Carpolestidae	NA	Elphidotarsius	orencae	Elphidotarsius	NA	bra	NA	Elphidotarsius	11	2	3.25	62.37	59.12	1.133532	0.88982262	1.06467459817542	0.30321981	0.225574506207392	54.5	43	-107	-115	1.90416666666667
80638	Condylarthra	Arctocyonidae		Prothryptacodon	hilli	Prothryptacodon	NA		R2300	Prothryptacodon	9	2	9.09	64.97	55.88	2.29983786	1.8053727201	1.5165216318932	0.54742203	0.430185735070521	54.5	36.2	-104.8	-115	6.10874999999999
80641	Condylarthra	Arctocyonidae	Arctocyoninae	Thryptacodon	orthogonius	Thryptacodon	NA		R2300	Thryptacodon	52	2	10.36	62.37	52.01	3.21923088	2.5270962408	1.7942215247845	1.833919245	1.22491473885756	54.5	36.1	-100.8	-115	7.47555555555556
83385	Multituberculata	Neoplagiaulacidae	NA	Neoplagiaulax	grangeri	Neoplagiaulax	NA	bra	NA	Neoplagiaulax	72	3	9.1	65.94	56.84	27.61283952	21.6760790232	5.25479205297412	14.71460067	7.7019416054215	54.5	36.1	0.3	-121.5	3.01162162162161
83405	Multituberculata	Neoplagiaulacidae	NA	Parectypodus	sylviae	Parectypodus	NA	bra	NA	Parectypodus	44	2	12.69	65.94	53.25	6.29960409	4.94518921065	2.50990121120334	4.18199382	3.02038070677603	54.5	29.8	-100.8	-121.5	8.45076923076923
83510	Cimolesta	Cimolestidae	NA	Acmeodon	secans	Acmeodon	NA	bra	NA	Acmeodon	13	1	5.03	64.15	59.12	0.92259648	0.7242382368	0.960518859783607	0.44663625	0.342487959958603	46.6	36.2	-104.8	-112	1.91916666666667
83513	Cimolesta	Cimolestidae	NA	Avunculus	didelphodontidi	Avunculus	NA	bra	NA	Avunculus	2	1	0	62.37	62.37	0.4879116	0.383010606	0.698506692881321	0	0	46.6	41.1	-104.8	-112	0
83528	Cimolesta	Pantolestidae	Pantolestinae	Bessoecetor	septentrionalis	Bessoecetor	NA	bra	NA	Bessoecetor	29	2	6.51	64.46	57.95	4.05521073	3.18334042305	2.01375537988108	2.665217115	1.8565238277355	54.5	38.6	-100.8	-121.5	2.18571428571428
83597	Leptictida	Leptictidae	NA	Prodiacodon	indet.	Prodiacodon	500	bra	NA	Prodiacodon	41	2	13.35	65.94	52.59	3.21923088	2.5270962408	1.7942215247845	1.854618525	1.22659811752971	54.5	36.1	-100.8	-115	8.206
83655	Eulipotyphla	Litocheridae	NA	Litocherus	lacunatus	Litocherus	NA	bra	NA	Litocherus	28	2	4.42	62.37	57.95	2.34443988	1.8403853058	1.53115638652621	1.57671837	1.05637192156773	54.5	41.1	-100.8	-115	1.78222222222222
84082	Primates	Paromomyidae	NA	Paromomys	maturus	Paromomys	NA	bra	NA	Paromomys	19	2	5.83	64.46	58.63	3.76542081	2.95585533585	1.94046922418265	1.987438905	1.52988721513705	54.5	36.2	-104.8	-121.5	2.90545454545455
84101	Primates	Palaechthonidae	Palaechthoninae	Palaechthon	alticuspis	Palaechthon	NA	bra	NA	Palaechthon	16	2	11.56	64.15	52.59	5.12849304	4.0258670364	2.26461763660005	1.19254959	0.939666992225363	54.5	30.3	-97.8	-115	10.27
84125	Primates	Plesiadapidae	NA	Plesiadapis	anceps	Plesiadapis	NA	bra	NA	Plesiadapis	71	3	5.81	62.06	56.25	23.86109502	18.7309595907	4.88478198285246	12.060965295	6.49824291746241	54.5	38.6	0.3	-121.5	3.5028
84143	Primates	Plesiadapidae	NA	Nannodectes	intermedius	Nannodectes	NA	bra	NA	Nannodectes	20	2	4.11	62.06	57.95	4.32146754	3.3923520189	2.07881397436134	1.92022785	1.3823675718566	54.5	29.8	-100.8	-115	1.55374999999999
35178	Cimolesta	Palaeoryctidae	Palaeoryctinae	Palaeoryctes	indet.	Palaeoryctes	NA	bra	NA	Palaeoryctes	26	2	11.92	65.94	54.02	3.20173506	2.5133620221	1.78933928029315	1.815437745	1.19823737705288	54.5	36.2	-100.8	-115	7.12666666666667
80001	Creodonta	Oxyaenidae	Tytthaeninae	Tytthaena	parrisi	Tytthaena	NA			Tytthaena	3	1	1.98	59.12	57.14	0.098568	0.07737588	0.313955410846827	0	0	44.7	42.2	-107	-110.2	1.32
80111	Carnivora	Viverravidae		Raphictis	gausion	Raphictis	NA			Raphictis	5	2	3.48	61.92	58.44	1.12293594	0.8815047129	1.0596867178558	0.56146797	0.330205422169994	54.5	44.7	-105.7	-115	1.15111111111111
80580	Cimolesta	Titanoideidae		Titanoides	gidleyi	Titanoides	NA	bra	L2120	Titanoides	22	2	5.58	62.37	56.79	4.32146754	3.3923520189	2.07881397436134	2.209340115	1.52160830902426	54.5	29.8	-100.8	-115	2.59181818181818
80589	Cimolesta	Pantolambdidae		Caenolambda	jepseni	Caenolambda	NA	bra	L2120	Caenolambda	4	1	2.8	61.92	59.12	0.97298937	0.76379665545	0.986402235398927	0.185615864999999	0.141935112217578	44.7	29.8	-103.3	-108.6	1.18166666666666
80668	Condylarthra	Arctocyonidae		Mentoclaenodon	acrogenius	Mentoclaenodon	NA		R2300	Mentoclaenodon	3	1	1.49	60.61	59.12	0.03351312	0.0263077992	0.183065889777424	0	0	44.7	43	-107	-108.6	0.49666666666667
80676	Condylarthra	Arctocyonidae	Arctocyoninae	Colpoclaenus	keeferi	Colpoclaenus	NA		R2300	Colpoclaenus	11	2	5.03	64.15	59.12	1.8037944	1.415978604	1.34305413144817	0.47238714	0.339372806150851	54.5	36.2	-107	-115	2.0375
